rank,country,earning,players,tournaments
Street Fighter V Champion Edition,39.,Finland,"$1,371.31",3 Players
Street Fighter V Champion Edition,40.,Panama,"$1,200.00",1 Player
Street Fighter V Champion Edition,41.,Kuwait,$663.24,2 Players
Street Fighter V Champion Edition,42.,Czech Republic,$500.00,1 Player
Street Fighter X Tekken,1.,"Korea, Republic of","$32,667.58",3 Players
Street Fighter X Tekken,2.,United States,"$29,245.10",106 Players
Street Fighter X Tekken,3.,Japan,"$16,454.50",9 Players
Street Fighter X Tekken,4.,"Taiwan, Republic of China","$1,700.00",1 Player
Street Fighter X Tekken,5.,Norway,$861.30,3 Players
Street Fighter X Tekken,6.,Puerto Rico,$400.00,1 Player
Street Fighter X Tekken,7.,France,$304.50,2 Players
Street Fighter X Tekken,8.,United Kingdom,$300.00,1 Player
Street Fighter X Tekken,9.,Italy,$300.00,1 Player
Street Fighter X Tekken,10.,Viet Nam,$85.50,1 Player
Street Fighter X Tekken,11.,Canada,$0.00,1 Player
Super Smash Bros.,1.,United States,"$31,172.95",228 Players
Super Smash Bros.,2.,Canada,"$18,345.59",31 Players
Super Smash Bros.,3.,Japan,"$9,552.86",24 Players
Super Smash Bros.,4.,Peru,"$4,144.24",5 Players
Super Smash Bros.,5.,Mexico,"$4,096.74",3 Players
Super Smash Bros.,6.,Brazil,$870.62,7 Players
Super Smash Bros.,7.,Chile,$308.94,3 Players
Super Smash Bros.,8.,Spain,$175.01,7 Players
Super Smash Bros.,9.,United Kingdom,$137.05,1 Player
Super Smash Bros.,10.,Denmark,$11.10,2 Players
Super Smash Bros.,11.,Norway,$10.66,1 Player
Super Smash Bros.,12.,Netherlands,$7.10,1 Player
Super Smash Bros. Brawl,1.,United States,"$198,726.12",551 Players
Super Smash Bros. Brawl,2.,Canada,"$32,741.25",82 Players
Super Smash Bros. Brawl,3.,Japan,"$9,773.73",19 Players
Super Smash Bros. Brawl,4.,Chile,"$3,735.30",1 Player
Super Smash Bros. Brawl,5.,Germany,$927.86,9 Players
Super Smash Bros. Brawl,6.,Finland,$683.35,6 Players
Super Smash Bros. Brawl,7.,France,$544.40,6 Players
Super Smash Bros. Brawl,8.,Netherlands,$513.05,1 Player
Super Smash Bros. Brawl,9.,Spain,$106.04,3 Players
Super Smash Bros. Brawl,10.,Argentina,$97.94,5 Players
Super Smash Bros. Brawl,11.,Sweden,$93.25,2 Players
Super Smash Bros. Brawl,12.,Austria,$26.80,2 Players
Super Smash Bros. for Wii U,1.,United States,"$879,917.51",1104 Players
Super Smash Bros. for Wii U,2.,Chile,"$171,396.32",3 Players
Super Smash Bros. for Wii U,3.,Canada,"$115,135.52",115 Players
Super Smash Bros. for Wii U,4.,Mexico,"$111,458.53",26 Players
Super Smash Bros. for Wii U,5.,Japan,"$85,845.94",39 Players
Super Smash Bros. for Wii U,6.,Netherlands,"$47,602.01",29 Players
Super Smash Bros. for Wii U,7.,France,"$23,368.03",48 Players
Super Smash Bros. for Wii U,8.,United Kingdom,"$21,158.09",64 Players
Super Smash Bros. for Wii U,9.,Germany,"$16,186.81",35 Players
Super Smash Bros. for Wii U,10.,Spain,"$13,209.72",56 Players
Super Smash Bros. for Wii U,11.,Australia,"$7,853.05",37 Players
Super Smash Bros. for Wii U,12.,Norway,"$2,712.31",16 Players
Super Smash Bros. for Wii U,13.,United Arab Emirates,"$2,436.64",3 Players
Super Smash Bros. for Wii U,14.,Kuwait,"$2,178.00",1 Player
Super Smash Bros. for Wii U,15.,Puerto Rico,"$2,167.00",8 Players
Super Smash Bros. for Wii U,16.,Argentina,"$2,116.69",21 Players
Super Smash Bros. for Wii U,17.,Sweden,"$1,955.16",25 Players
Super Smash Bros. for Wii U,18.,Switzerland,"$1,689.76",12 Players
Super Smash Bros. for Wii U,19.,Brazil,"$1,347.58",13 Players
Super Smash Bros. for Wii U,20.,Saudi Arabia,"$1,326.61",1 Player
Super Smash Bros. for Wii U,21.,Italy,$475.26,21 Players
Super Smash Bros. for Wii U,22.,Finland,$414.22,15 Players
Super Smash Bros. for Wii U,23.,Venezuela,$366.49,2 Players
Super Smash Bros. for Wii U,24.,Colombia,$316.13,6 Players
Super Smash Bros. for Wii U,25.,Austria,$280.98,2 Players
Super Smash Bros. for Wii U,26.,Lebanon,$265.32,1 Player
Super Smash Bros. for Wii U,27.,Belgium,$200.41,4 Players
Super Smash Bros. for Wii U,28.,Andorra,$151.93,2 Players
Super Smash Bros. for Wii U,29.,Guatemala,$105.00,1 Player
Super Smash Bros. for Wii U,30.,Dominican Republic,$90.00,1 Player
Super Smash Bros. for Wii U,31.,Peru,$82.60,1 Player
Super Smash Bros. for Wii U,32.,Ecuador,$48.00,1 Player
Super Smash Bros. for Wii U,33.,Costa Rica,$30.00,1 Player
Super Smash Bros. for Wii U,34.,Paraguay,$20.65,1 Player
Super Smash Bros. for Wii U,35.,"Korea, Republic of",$17.40,1 Player
Super Smash Bros. Melee,1.,United States,"$2,728,579.30",1738 Players
Super Smash Bros. Melee,2.,Sweden,"$495,005.16",61 Players
Super Smash Bros. Melee,3.,Canada,"$85,075.82",281 Players
Super Smash Bros. Melee,4.,Germany,"$56,264.13",104 Players
Super Smash Bros. Melee,5.,United Kingdom,"$37,479.34",53 Players
Super Smash Bros. Melee,6.,Nicaragua,"$35,002.64",1 Player
Super Smash Bros. Melee,7.,Japan,"$28,823.32",29 Players
Super Smash Bros. Melee,8.,Spain,"$27,159.25",30 Players
Super Smash Bros. Melee,9.,Netherlands,"$22,775.37",33 Players
Super Smash Bros. Melee,10.,Mexico,"$11,730.17",32 Players
Super Smash Bros. Melee,11.,France,"$10,348.78",75 Players
Super Smash Bros. Melee,12.,Australia,"$7,074.41",35 Players
Super Smash Bros. Melee,13.,Austria,"$4,042.59",37 Players
Super Smash Bros. Melee,14.,Chile,"$3,916.42",15 Players
Super Smash Bros. Melee,15.,Norway,"$3,615.20",29 Players
Super Smash Bros. Melee,16.,Venezuela,"$2,594.00",4 Players
Super Smash Bros. Melee,17.,New Zealand,"$2,537.77",1 Player
Super Smash Bros. Melee,18.,Panama,"$2,100.00",1 Player
Super Smash Bros. Melee,19.,Switzerland,"$1,905.72",17 Players
Super Smash Bros. Melee,20.,Finland,"$1,817.63",23 Players
Super Smash Bros. Melee,21.,Puerto Rico,"$1,202.20",5 Players
Super Smash Bros. Melee,22.,Brazil,$995.02,11 Players
Super Smash Bros. Melee,23.,Denmark,$512.92,6 Players
Super Smash Bros. Melee,24.,Russian Federation,$468.35,1 Player
Super Smash Bros. Melee,25.,Argentina,$272.59,11 Players
Super Smash Bros. Melee,26.,Ireland,$165.47,1 Player
Super Smash Bros. Melee,27.,Italy,$159.73,1 Player
Super Smash Bros. Melee,28.,Israel,$115.37,3 Players
Super Smash Bros. Melee,29.,Greece,$88.83,1 Player
Super Smash Bros. Melee,30.,Belgium,$58.48,1 Player
Super Smash Bros. Melee,31.,Uzbekistan,$53.43,1 Player
Super Smash Bros. Melee,32.,Costa Rica,$30.26,1 Player
Super Smash Bros. Melee,33.,Dominican Republic,$17.20,1 Player
Super Smash Bros. Melee,34.,India,$13.00,1 Player
Super Smash Bros. Melee,35.,Luxembourg,$9.14,1 Player
Super Smash Bros. Melee,36.,Saudi Arabia,$7.45,1 Player
Super Smash Bros. Ultimate,1.,United States,"$1,288,493.99",1394 Players
Super Smash Bros. Ultimate,2.,Mexico,"$347,346.45",93 Players
Super Smash Bros. Ultimate,3.,France,"$210,546.57",197 Players
Super Smash Bros. Ultimate,4.,Canada,"$152,517.64",228 Players
Super Smash Bros. Ultimate,5.,Japan,"$111,347.04",35 Players
Super Smash Bros. Ultimate,6.,Germany,"$60,204.72",138 Players
Super Smash Bros. Ultimate,7.,United Kingdom,"$59,853.92",149 Players
Super Smash Bros. Ultimate,8.,Dominican Republic,"$54,922.34",14 Players
Super Smash Bros. Ultimate,9.,Netherlands,"$38,910.06",76 Players
Super Smash Bros. Ultimate,10.,Spain,"$30,304.76",90 Players
Super Smash Bros. Ultimate,11.,Austria,"$14,901.01",24 Players
Super Smash Bros. Ultimate,12.,Italy,"$9,267.48",72 Players
Super Smash Bros. Ultimate,13.,India,"$8,776.37",26 Players
Super Smash Bros. Ultimate,14.,Sweden,"$7,941.21",21 Players
Super Smash Bros. Ultimate,15.,Norway,"$7,032.08",26 Players
Super Smash Bros. Ultimate,16.,Guatemala,"$7,002.50",1 Player
Super Smash Bros. Ultimate,17.,Switzerland,"$6,886.94",19 Players
Super Smash Bros. Ultimate,18.,Australia,"$6,476.06",32 Players
Super Smash Bros. Ultimate,19.,Finland,"$6,302.63",26 Players
Super Smash Bros. Ultimate,20.,Ecuador,"$5,088.13",8 Players
Super Smash Bros. Ultimate,21.,Belgium,"$4,895.89",21 Players
Super Smash Bros. Ultimate,22.,Chile,"$4,705.11",37 Players
Super Smash Bros. Ultimate,23.,China,"$4,160.71",12 Players
Super Smash Bros. Ultimate,24.,New Zealand,"$3,819.20",3 Players
Super Smash Bros. Ultimate,25.,Qatar,"$3,317.54",4 Players
Super Smash Bros. Ultimate,26.,Saudi Arabia,"$3,292.90",5 Players
Super Smash Bros. Ultimate,27.,Brazil,"$3,206.57",28 Players
Super Smash Bros. Ultimate,28.,Luxembourg,"$2,221.11",13 Players
Super Smash Bros. Ultimate,29.,Colombia,"$1,693.50",8 Players
Super Smash Bros. Ultimate,30.,Greece,"$1,635.04",11 Players
Super Smash Bros. Ultimate,31.,Puerto Rico,"$1,007.78",6 Players
Super Smash Bros. Ultimate,32.,Hong Kong,$992.08,4 Players
Super Smash Bros. Ultimate,33.,Iraq,$956.34,1 Player
Super Smash Bros. Ultimate,34.,Kuwait,$824.18,1 Player
Super Smash Bros. Ultimate,35.,Costa Rica,$665.38,5 Players
Super Smash Bros. Ultimate,36.,Denmark,$606.90,2 Players
Super Smash Bros. Ultimate,37.,Philippines,$514.54,1 Player
Super Smash Bros. Ultimate,38.,United Arab Emirates,$408.00,3 Players
Super Smash Bros. Ultimate,39.,Israel,$312.43,11 Players
Super Smash Bros. Ultimate,40.,Sri Lanka,$285.14,1 Player
Super Smash Bros. Ultimate,41.,"Taiwan, Republic of China",$284.09,1 Player
Super Smash Bros. Ultimate,42.,Peru,$283.40,7 Players
Super Smash Bros. Ultimate,43.,Panama,$282.51,6 Players
Super Smash Bros. Ultimate,44.,Thailand,$279.12,4 Players
Super Smash Bros. Ultimate,45.,Lebanon,$230.00,1 Player
Super Smash Bros. Ultimate,46.,Indonesia,$197.15,10 Players
Super Smash Bros. Ultimate,47.,Jamaica,$188.63,1 Player
Super Smash Bros. Ultimate,48.,Ireland,$133.19,2 Players
Super Smash Bros. Ultimate,49.,Singapore,$130.08,1 Player
Super Smash Bros. Ultimate,50.,Portugal,$124.30,3 Players
Super Smash Bros. Ultimate,51.,Argentina,$113.17,2 Players
Super Smash Bros. Ultimate,52.,"Korea, Republic of",$97.55,7 Players
Super Smash Bros. Ultimate,53.,Turkey,$88.75,1 Player
Super Smash Bros. Ultimate,54.,Venezuela,$79.50,3 Players
Super Smash Bros. Ultimate,55.,Honduras,$76.87,4 Players
Super Smash Bros. Ultimate,56.,Andorra,$73.62,1 Player
Super Smash Bros. Ultimate,57.,Russian Federation,$54.97,3 Players
Super Smash Bros. Ultimate,58.,Poland,$51.25,5 Players
Super Smash Bros. Ultimate,59.,South Africa,$49.89,1 Player
Super Smash Bros. Ultimate,60.,Lithuania,$9.76,2 Players
Super Smash Bros. Ultimate,61.,Hungary,$5.50,1 Player
Super Smash Bros. Ultimate,62.,Uruguay,$5.00,1 Player
Super Street Fighter II Turbo,1.,United States,"$16,404.59",77 Players
Super Street Fighter II Turbo,2.,Japan,"$6,256.50",8 Players
Super Street Fighter II Turbo,3.,Canada,"$1,391.19",16 Players
Super Street Fighter II Turbo,4.,Hong Kong,$558.00,1 Player
Super Street Fighter II Turbo,5.,France,$437.78,4 Players
Super Street Fighter II Turbo,6.,United Kingdom,$279.62,3 Players
Super Street Fighter II Turbo,7.,Australia,$225.47,3 Players
Super Street Fighter II Turbo,8.,Mexico,$75.00,1 Player
Super Street Fighter II Turbo,9.,Germany,$18.14,1 Player
Super Street Fighter II Turbo HD Remix,1.,United States,"$14,360.00",24 Players
Super Street Fighter II Turbo HD Remix,2.,United Kingdom,$500.00,1 Player
Super Street Fighter II Turbo HD Remix,3.,Japan,$500.00,1 Player
Super Street Fighter II Turbo HD Remix,4.,Belgium,$400.00,1 Player
Super Street Fighter II Turbo HD Remix,5.,"Korea, Republic of",$400.00,1 Player
Super Street Fighter II Turbo HD Remix,6.,Puerto Rico,$200.00,1 Player
Super Street Fighter IV,1.,United States,"$9,315.00",31 Players
Super Street Fighter IV,2.,Japan,"$8,980.00",4 Players
Super Street Fighter IV,3.,United Kingdom,"$4,542.97",6 Players
Super Street Fighter IV,4.,Viet Nam,"$4,000.00",1 Player
Super Street Fighter IV,5.,France,"$3,019.33",3 Players
Super Street Fighter IV,6.,"Korea, Republic of",$0.00,1 Player
Super Street Fighter IV Arcade Edition,1.,Japan,"$171,355.02",18 Players
Super Street Fighter IV Arcade Edition,2.,United States,"$68,694.44",102 Players
Super Street Fighter IV Arcade Edition,3.,"Korea, Republic of","$45,104.36",8 Players
Super Street Fighter IV Arcade Edition,4.,Sweden,"$16,969.77",9 Players
Super Street Fighter IV Arcade Edition,5.,Singapore,"$11,570.07",2 Players
Super Street Fighter IV Arcade Edition,6.,United Kingdom,"$10,040.83",3 Players
Super Street Fighter IV Arcade Edition,7.,"Taiwan, Republic of China","$7,533.32",1 Player
Super Street Fighter IV Arcade Edition,8.,China,"$6,875.33",5 Players
Super Street Fighter IV Arcade Edition,9.,France,"$5,034.15",4 Players
Super Street Fighter IV Arcade Edition,10.,Saudi Arabia,"$4,227.00",1 Player
Super Street Fighter IV Arcade Edition,11.,Canada,"$2,249.11",16 Players
Super Street Fighter IV Arcade Edition,12.,Hong Kong,"$2,000.00",1 Player
Super Street Fighter IV Arcade Edition,13.,Puerto Rico,"$1,917.29",3 Players
Super Street Fighter IV Arcade Edition,14.,Netherlands,"$1,131.88",1 Player
Super Street Fighter IV Arcade Edition,15.,Finland,$223.28,2 Players
Super Street Fighter IV Arcade Edition,16.,Brazil,$216.85,1 Player
Super Street Fighter IV Arcade Edition,17.,Viet Nam,$163.00,1 Player
Tatsunoko vs. Capcom Ultimate All-Stars,1.,United States,"$2,470.95",12 Players
Tatsunoko vs. Capcom Ultimate All-Stars,2.,Canada,$230.94,5 Players
Tatsunoko vs. Capcom Ultimate All-Stars,3.,Viet Nam,$0.00,1 Player
Teenage Mutant Ninja Turtles Tournament Fighters,1.,United States,$820.00,7 Players
Tekken 4,1.,United States,$0.00,4 Players
Tekken 5,1.,United States,"$10,250.00",8 Players
Tekken 5,2.,Japan,$0.00,1 Player
Tekken 5,3.,"Korea, Republic of",$0.00,1 Player
Tekken 5 Dark Resurrection,1.,United States,"$11,335.00",14 Players
Tekken 5 Dark Resurrection,2.,United Kingdom,$518.00,1 Player
Tekken 5 Dark Resurrection,3.,Puerto Rico,$222.00,2 Players
Tekken 5 Dark Resurrection,4.,"Korea, Republic of",$105.00,1 Player
Tekken 6,1.,United States,"$56,523.74",28 Players
Tekken 6,2.,"Korea, Republic of","$29,685.61",5 Players
Tekken 6,3.,Japan,"$17,783.09",5 Players
Tekken 6,4.,Kazakhstan,"$3,954.94",7 Players
Tekken 6,5.,Sweden,"$3,339.24",2 Players
Tekken 6,6.,Italy,"$3,000.00",1 Player
Tekken 6,7.,Finland,"$1,841.51",3 Players
Tekken 6,8.,Norway,"$1,775.33",3 Players
Tekken 6,9.,Netherlands,"$1,354.74",1 Player
Tekken 6,10.,Thailand,$500.00,1 Player
Tekken 6,11.,Canada,$116.44,3 Players
Tekken 6,12.,Indonesia,$0.00,1 Player
Tekken 6,13.,India,$0.00,1 Player
Tekken 7,1.,"Korea, Republic of","$1,280,281.35",65 Players
Tekken 7,2.,Pakistan,"$745,485.73",42 Players
Tekken 7,3.,Japan,"$548,582.53",49 Players
Tekken 7,4.,United States,"$475,997.78",220 Players
Tekken 7,5.,France,"$84,735.31",22 Players
Tekken 7,6.,United Kingdom,"$79,293.81",21 Players
Tekken 7,7.,Thailand,"$64,368.73",12 Players
Tekken 7,8.,Italy,"$52,862.54",14 Players
Tekken 7,9.,Philippines,"$42,818.48",10 Players
Tekken 7,10.,Saudi Arabia,"$30,360.01",12 Players
Tekken 7,11.,Peru,"$27,600.20",11 Players
Tekken 7,12.,Australia,"$23,696.28",14 Players
Tekken 7,13.,Germany,"$22,006.10",11 Players
Tekken 7,14.,Spain,"$16,974.36",13 Players
Tekken 7,15.,India,"$10,832.91",14 Players
Tekken 7,16.,Ireland,"$10,215.30",2 Players
Tekken 7,17.,Bolivia,"$9,500.00",5 Players
Tekken 7,18.,Côte D'Ivoire,"$7,200.00",3 Players
Tekken 7,19.,Denmark,"$7,000.00",1 Player
Tekken 7,20.,South Africa,"$6,850.00",3 Players
Tekken 7,21.,Switzerland,"$6,839.60",1 Player
Tekken 7,22.,Mexico,"$5,772.55",5 Players
Tekken 7,23.,Dominican Republic,"$5,176.30",6 Players
Tekken 7,24.,Kuwait,"$5,150.00",2 Players
Tekken 7,25.,Russian Federation,"$4,875.00",10 Players
Tekken 7,26.,Tunisia,"$3,920.00",2 Players
Tekken 7,27.,Poland,"$3,850.00",4 Players
Tekken 7,28.,Puerto Rico,"$3,714.83",6 Players
Tekken 7,29.,Canada,"$3,205.79",24 Players
Tekken 7,30.,Jordan,"$3,000.00",3 Players
Tekken 7,31.,Venezuela,"$2,553.05",3 Players
Tekken 7,32.,Madagascar,"$2,400.00",3 Players
Tekken 7,33.,Netherlands,"$2,250.00",1 Player
Tekken 7,34.,Finland,"$2,152.34",8 Players
Tekken 7,35.,Singapore,"$2,136.20",1 Player
Tekken 7,36.,Brazil,"$1,858.21",8 Players
Tekken 7,37.,Malaysia,"$1,821.19",3 Players
Tekken 7,38.,Georgia,"$1,600.00",1 Player
Tekken 7,39.,Panama,"$1,374.73",2 Players
Tekken 7,40.,Guatemala,"$1,250.00",1 Player
Tekken 7,41.,Morocco,"$1,200.00",1 Player
Tekken 7,42.,Togo,"$1,200.00",1 Player
Tekken 7,43.,Hungary,"$1,000.00",1 Player
Tekken 7,44.,Greece,$956.31,3 Players
Tekken 7,45.,Egypt,$780.00,1 Player
Tekken 7,46.,Sweden,$655.27,6 Players
Tekken 7,47.,Chile,$625.00,3 Players
Tekken 7,48.,Bahrain,$511.25,1 Player
Tekken 7,49.,Argentina,$500.00,1 Player
Tekken 7,50.,Lebanon,$500.00,1 Player
Tekken 7,51.,Indonesia,$400.00,2 Players
Tekken 7,52.,Belgium,$396.07,2 Players
Tekken 7,53.,"Taiwan, Republic of China",$351.17,3 Players
Tekken 7,54.,Malta,$329.39,3 Players
Tekken 7,55.,Kenya,$150.00,1 Player
Tekken 7,56.,Uruguay,$125.00,1 Player
Tekken 7,57.,Yemen,$120.00,1 Player
Tekken 7,58.,Cambodia,$40.00,1 Player
Tekken 7,59.,Belarus,$0.00,1 Player
Tekken Tag Tournament,1.,United Kingdom,$0.00,1 Player
Tekken Tag Tournament,2.,Japan,$0.00,1 Player
Tekken Tag Tournament,3.,"Korea, Republic of",$0.00,2 Players
Tekken Tag Tournament,4.,United States,$0.00,3 Players
Tekken Tag Tournament 2,1.,"Korea, Republic of","$61,431.00",7 Players
Tekken Tag Tournament 2,2.,United States,"$24,754.30",103 Players
Tekken Tag Tournament 2,3.,Japan,"$4,871.00",3 Players
Tekken Tag Tournament 2,4.,Finland,"$4,134.25",6 Players
Tekken Tag Tournament 2,5.,Denmark,"$3,000.00",1 Player
Tekken Tag Tournament 2,6.,Russian Federation,"$3,000.00",2 Players
Tekken Tag Tournament 2,7.,United Kingdom,"$2,061.51",9 Players
Tekken Tag Tournament 2,8.,Indonesia,"$2,000.00",1 Player
Tekken Tag Tournament 2,9.,Romania,"$2,000.00",1 Player
Tekken Tag Tournament 2,10.,France,"$1,500.00",3 Players
Tekken Tag Tournament 2,11.,Serbia,"$1,500.00",1 Player
Tekken Tag Tournament 2,12.,Australia,"$1,000.00",1 Player
Tekken Tag Tournament 2,13.,Kazakhstan,"$1,000.00",3 Players
Tekken Tag Tournament 2,14.,Netherlands,"$1,000.00",1 Player
Tekken Tag Tournament 2,15.,Poland,"$1,000.00",1 Player
Tekken Tag Tournament 2,16.,Bahrain,$500.00,1 Player
Tekken Tag Tournament 2,17.,Spain,$500.00,1 Player
Tekken Tag Tournament 2,18.,India,$500.00,1 Player
Tekken Tag Tournament 2,19.,Italy,$500.00,1 Player
Tekken Tag Tournament 2,20.,Norway,$500.00,1 Player
Tekken Tag Tournament 2,21.,Sweden,$500.00,1 Player
Tekken Tag Tournament 2,22.,Pakistan,$325.60,8 Players
Tekken Tag Tournament 2,23.,Canada,$45.64,3 Players
Tekken Tag Tournament 2,24.,"Taiwan, Republic of China",$0.00,1 Player
The Last Blade 2,1.,United States,$46.00,3 Players
The Last Blade 2,2.,Brazil,$14.00,1 Player
The Unspoken,1.,United States,"$21,411.44",4 Players
The Unspoken,2.,Netherlands,"$8,952.03",1 Player
The Unspoken,3.,Finland,"$5,870.55",1 Player
The Unspoken,4.,Poland,"$2,590.06",1 Player
Them's Fightin' Herds,1.,United States,"$2,813.43",19 Players
Them's Fightin' Herds,2.,Mexico,$822.77,2 Players
Them's Fightin' Herds,3.,United Kingdom,$600.72,1 Player
Them's Fightin' Herds,4.,Argentina,$130.51,1 Player
Them's Fightin' Herds,5.,Germany,$90.87,1 Player
Them's Fightin' Herds,6.,Brazil,$90.33,2 Players
Them's Fightin' Herds,7.,Norway,$15.00,1 Player
Them's Fightin' Herds,8.,Canada,$14.56,1 Player
Toribash,1.,United States,$100.00,3 Players
Tough Love Arena,1.,United States,$100.00,3 Players
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,1.,United States,"$2,877.27",5 Players
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,2.,United Kingdom,$629.26,1 Player
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,3.,Brazil,$235.75,2 Players
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,4.,Chile,$223.59,4 Players
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,5.,Russian Federation,$191.64,2 Players
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,6.,France,$141.44,1 Player
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,7.,Mexico,$105.12,1 Player
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,8.,Sweden,$92.16,1 Player
Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,9.,Germany,$5.29,1 Player
Ultimate Marvel vs. Capcom 3,1.,United States,"$130,934.89",195 Players
Ultimate Marvel vs. Capcom 3,2.,Chile,"$9,469.73",1 Player
Ultimate Marvel vs. Capcom 3,3.,Canada,"$4,265.50",10 Players
Ultimate Marvel vs. Capcom 3,4.,Puerto Rico,"$1,368.63",1 Player
Ultimate Marvel vs. Capcom 3,5.,Japan,$923.30,11 Players
Ultimate Marvel vs. Capcom 3,6.,Peru,$711.50,2 Players
Ultimate Marvel vs. Capcom 3,7.,Mexico,$408.00,3 Players
Ultimate Marvel vs. Capcom 3,8.,Australia,$372.50,4 Players
Ultimate Marvel vs. Capcom 3,9.,United Kingdom,$372.14,7 Players
Ultimate Marvel vs. Capcom 3,10.,France,$182.00,2 Players
Ultimate Marvel vs. Capcom 3,11.,Viet Nam,$101.40,1 Player
Ultimate Marvel vs. Capcom 3,12.,Malaysia,$0.00,1 Player
Ultimate Marvel vs. Capcom 3,13.,Netherlands,$0.00,1 Player
Ultimate Mortal Kombat 3,1.,United States,$150.00,6 Players
Ultra Fight Da! Kyanta 2,1.,United States,$288.00,2 Players
Ultra Fight Da! Kyanta 2,2.,Japan,$32.00,1 Player
Ultra Street Fighter IV,1.,Japan,"$460,748.79",37 Players
Ultra Street Fighter IV,2.,United States,"$89,679.26",135 Players
Ultra Street Fighter IV,3.,Singapore,"$70,987.11",3 Players
Ultra Street Fighter IV,4.,France,"$50,045.37",7 Players
Ultra Street Fighter IV,5.,"Korea, Republic of","$48,454.82",7 Players
Ultra Street Fighter IV,6.,"Taiwan, Republic of China","$28,384.90",2 Players
Ultra Street Fighter IV,7.,United Kingdom,"$19,691.12",18 Players
Ultra Street Fighter IV,8.,Sweden,"$8,285.57",8 Players
Ultra Street Fighter IV,9.,China,"$6,194.70",5 Players
Ultra Street Fighter IV,10.,Brazil,"$5,925.92",1 Player
Ultra Street Fighter IV,11.,Puerto Rico,"$5,389.75",3 Players
Ultra Street Fighter IV,12.,Hong Kong,"$4,042.85",1 Player
Ultra Street Fighter IV,13.,Norway,"$3,898.15",2 Players
Ultra Street Fighter IV,14.,Finland,"$3,000.00",1 Player
Ultra Street Fighter IV,15.,Malaysia,"$2,455.75",3 Players
Ultra Street Fighter IV,16.,Canada,"$2,133.86",18 Players
Ultra Street Fighter IV,17.,Romania,"$2,000.00",1 Player
Ultra Street Fighter IV,18.,Saudi Arabia,"$1,500.00",1 Player
Ultra Street Fighter IV,19.,Kuwait,"$1,250.00",2 Players
Ultra Street Fighter IV,20.,Australia,"$1,135.10",6 Players
Ultra Street Fighter IV,21.,Netherlands,$951.83,1 Player
Ultra Street Fighter IV,22.,Mexico,$542.00,1 Player
Ultra Street Fighter IV,23.,Belgium,$6.00,1 Player
Umineko Golden Fantasia,1.,United States,$190.00,9 Players
Under Night In-Birth EXE Late,1.,United States,"$5,273.28",47 Players
Under Night In-Birth EXE Late,2.,Canada,$430.48,4 Players
Under Night In-Birth EXE Late,3.,Japan,$322.00,1 Player
Under Night In-Birth EXE Late[st],1.,United States,"$29,799.84",74 Players
Under Night In-Birth EXE Late[st],2.,Japan,"$17,005.40",11 Players
Under Night In-Birth EXE Late[st],3.,Canada,"$5,769.29",24 Players
Under Night In-Birth EXE Late[st],4.,Sweden,"$1,443.30",1 Player
Under Night In-Birth EXE Late[st],5.,France,$445.60,5 Players
Under Night In-Birth EXE Late[st],6.,Germany,$81.90,1 Player
Under Night In-Birth EXE Late[st],7.,Costa Rica,$38.00,1 Player
Under Night In-Birth ExeLate[cl-r],1.,United States,"$4,885.69",27 Players
Under Night In-Birth ExeLate[cl-r],2.,Canada,$780.12,6 Players
Under Night In-Birth ExeLate[cl-r],3.,Australia,$532.00,1 Player
Under Night In-Birth ExeLate[cl-r],4.,Sweden,$81.20,1 Player
Under Night In-Birth ExeLate[cl-r],5.,Puerto Rico,$42.00,2 Players
Under Night In-Birth ExeLate[cl-r],6.,Dominican Republic,$16.00,1 Player
Vampire Savior,1.,United States,"$12,768.90",26 Players
Vampire Savior,2.,Japan,"$2,864.00",2 Players
Vampire Savior,3.,Brazil,$564.31,3 Players
Vampire Savior,4.,Canada,$268.74,3 Players
Vampire Savior,5.,Italy,$105.86,1 Player
Vampire Savior,6.,France,$70.57,2 Players
Virtua Fighter 4 Evolution,1.,United Kingdom,$0.00,1 Player
Virtua Fighter 4 Evolution,2.,Japan,$0.00,5 Players
Virtua Fighter 5,1.,Japan,"$26,250.00",6 Players
Virtua Fighter 5,2.,"Korea, Republic of","$5,000.00",2 Players
Virtua Fighter 5,3.,Singapore,"$5,000.00",1 Player
Virtua Fighter 5,4.,United States,"$3,080.00",4 Players
Virtua Fighter 5,5.,Australia,$500.00,1 Player
Virtua Fighter 5 Final Showdown,1.,United States,$413.91,21 Players
Virtua Fighter 5 Final Showdown,2.,Australia,$123.63,3 Players
Virtua Fighter 5 Final Showdown,3.,Canada,$36.23,2 Players
