rank,country,earning,players,tournaments
Clash of Clans,22.,Czech Republic,"$12,500.00",1 Player
Clash of Clans,23.,Denmark,"$12,500.00",6 Players
Clash of Clans,24.,Iraq,"$7,500.00",5 Players
Clash of Clans,25.,Austria,"$6,000.00",1 Player
Clash of Clans,26.,Sweden,"$6,000.00",1 Player
Clash of Clans,27.,Norway,"$3,750.00",5 Players
Clash of Clans,28.,Netherlands,"$3,000.00",2 Players
Clash of Clans,29.,Tunisia,"$2,500.00",1 Player
Clash of Clans,30.,Australia,"$2,250.00",3 Players
Clash of Clans,31.,Viet Nam,"$1,833.34",3 Players
Clash of Clans,32.,United Arab Emirates,"$1,500.00",1 Player
Clash of Clans,33.,Greece,"$1,000.00",1 Player
Clash of Clans,34.,Turkey,"$1,000.00",1 Player
Clash of Clans,35.,--UNDEFINED--,$925.00,3 Players
Clash of Clans,36.,Canada,$750.00,1 Player
Clash of Clans,37.,Portugal,$125.00,4 Players
Clash of Clans,38.,Switzerland,$93.75,1 Player
Clash Royale,1.,Japan,"$1,075,656.83",62 Players
Clash Royale,2.,China,"$766,620.44",52 Players
Clash Royale,3.,United States,"$693,124.71",78 Players
Clash Royale,4.,Spain,"$647,562.89",21 Players
Clash Royale,5.,Mexico,"$578,429.62",39 Players
Clash Royale,6.,Egypt,"$574,494.00",9 Players
Clash Royale,7.,Germany,"$534,896.79",33 Players
Clash Royale,8.,Brazil,"$504,573.85",33 Players
Clash Royale,9.,"Korea, Republic of","$500,837.47",50 Players
Clash Royale,10.,France,"$215,071.12",42 Players
Clash Royale,11.,Netherlands,"$148,595.98",5 Players
Clash Royale,12.,Russian Federation,"$132,640.00",9 Players
Clash Royale,13.,Poland,"$100,980.50",5 Players
Clash Royale,14.,Portugal,"$88,725.00",3 Players
Clash Royale,15.,United Kingdom,"$81,035.42",4 Players
Clash Royale,16.,Hong Kong,"$73,170.23",5 Players
Clash Royale,17.,Italy,"$71,840.25",8 Players
Clash Royale,18.,Canada,"$71,125.00",7 Players
Clash Royale,19.,Viet Nam,"$58,764.01",5 Players
Clash Royale,20.,Argentina,"$57,188.57",12 Players
Clash Royale,21.,Colombia,"$55,795.84",10 Players
Clash Royale,22.,Peru,"$52,412.50",5 Players
Clash Royale,23.,"Taiwan, Republic of China","$49,250.00",7 Players
Clash Royale,24.,Turkey,"$48,100.00",6 Players
Clash Royale,25.,Philippines,"$43,000.00",7 Players
Clash Royale,26.,Venezuela,"$38,660.42",4 Players
Clash Royale,27.,Indonesia,"$37,091.66",4 Players
Clash Royale,28.,Belarus,"$29,665.42",4 Players
Clash Royale,29.,Romania,"$26,916.67",3 Players
Clash Royale,30.,Singapore,"$17,000.00",1 Player
Clash Royale,31.,Slovakia,"$16,585.07",3 Players
Clash Royale,32.,Israel,"$15,750.00",2 Players
Clash Royale,33.,Finland,"$13,000.00",2 Players
Clash Royale,34.,Hungary,"$11,585.07",2 Players
Clash Royale,35.,Bosnia and Herzegovina,"$10,900.00",1 Player
Clash Royale,36.,Czech Republic,"$10,723.38",4 Players
Clash Royale,37.,Bolivia,"$10,000.00",1 Player
Clash Royale,38.,Dominican Republic,"$9,250.00",3 Players
Clash Royale,39.,Austria,"$8,000.00",1 Player
Clash Royale,40.,Serbia,"$7,500.00",2 Players
Clash Royale,41.,Bulgaria,"$6,450.00",2 Players
Clash Royale,42.,Chile,"$4,500.00",3 Players
Clash Royale,43.,Lebanon,"$3,857.44",2 Players
Clash Royale,44.,Kazakhstan,"$3,750.00",2 Players
Clash Royale,45.,Sweden,"$3,500.00",2 Players
Clash Royale,46.,Honduras,"$3,250.00",1 Player
Clash Royale,47.,Syrian Arab Republic,"$2,600.00",1 Player
Clash Royale,48.,India,"$2,200.00",3 Players
Clash Royale,49.,Pakistan,"$2,130.00",1 Player
Clash Royale,50.,Belgium,"$1,812.13",3 Players
Clash Royale,51.,Ukraine,"$1,650.00",2 Players
Clash Royale,52.,Cuba,"$1,500.00",1 Player
Clash Royale,53.,Libyan Arab Jamahiriya,"$1,500.00",1 Player
Clash Royale,54.,Switzerland,"$1,000.00",1 Player
Clash Royale,55.,Costa Rica,"$1,000.00",1 Player
Clash Royale,56.,Nicaragua,"$1,000.00",1 Player
Clash Royale,57.,Australia,$600.00,1 Player
Clash Royale,58.,Ecuador,$500.00,1 Player
Clash Royale,59.,Guatemala,$500.00,1 Player
Clash Royale,60.,Iraq,$500.00,1 Player
Clash Royale,61.,Panama,$200.00,2 Players
Command & Conquer 3,1.,Germany,"$26,782.92",4 Players
Command & Conquer 3,2.,United Kingdom,"$20,978.09",5 Players
Command & Conquer 3,3.,United States,"$2,500.00",1 Player
Command & Conquer 3,4.,France,"$2,335.54",1 Player
Command & Conquer Red Alert,1.,United States,"$15,000.00",8 Players
Company of Heroes 2,1.,Germany,"$2,801.86",2 Players
Company of Heroes 2,2.,Finland,"$2,078.16",1 Player
Company of Heroes 2,3.,Portugal,"$1,241.72",1 Player
Company of Heroes 2,4.,United States,$840.79,1 Player
Company of Heroes 2,5.,Spain,$500.00,1 Player
Company of Heroes 2,6.,United Kingdom,$482.37,1 Player
Company of Heroes 2,7.,Denmark,$278.16,2 Players
Company of Heroes 2,8.,Netherlands,$260.00,1 Player
Company of Heroes 2,9.,Poland,$78.16,1 Player
ComPet,1.,Bulgaria,$500.00,1 Player
ComPet,2.,Panama,$300.00,1 Player
ComPet,3.,Denmark,$227.00,3 Players
ComPet,4.,United Kingdom,$221.50,3 Players
ComPet,5.,Germany,$184.50,6 Players
ComPet,6.,Croatia,$169.00,2 Players
ComPet,7.,Sweden,$115.50,6 Players
ComPet,8.,United States,$103.00,10 Players
ComPet,9.,Canada,$50.00,2 Players
ComPet,10.,Russian Federation,$48.00,5 Players
ComPet,11.,India,$13.00,2 Players
ComPet,12.,Estonia,$10.00,1 Player
ComPet,13.,Finland,$10.00,1 Player
ComPet,14.,Norway,$10.00,1 Player
ComPet,15.,United Arab Emirates,$6.50,1 Player
ComPet,16.,Brazil,$6.50,1 Player
ComPet,17.,Switzerland,$6.50,1 Player
ComPet,18.,Spain,$6.50,1 Player
ComPet,19.,Lithuania,$6.50,1 Player
ComPet,20.,North Macedonia,$6.00,1 Player
Dead By Daylight,1.,United States,"$49,125.00",28 Players
Dead By Daylight,2.,United Kingdom,"$6,050.00",4 Players
Dead By Daylight,3.,Canada,"$3,375.00",2 Players
Dead By Daylight,4.,France,"$1,450.00",1 Player
Dota Underlords,1.,Russian Federation,"$12,655.84",7 Players
Dota Underlords,2.,Canada,"$2,436.09",3 Players
Dota Underlords,3.,China,"$2,166.46",2 Players
Dota Underlords,4.,United States,"$1,677.73",9 Players
Dota Underlords,5.,Ukraine,"$1,452.74",5 Players
Dota Underlords,6.,Germany,"$1,097.16",6 Players
Dota Underlords,7.,"Korea, Republic of",$719.00,2 Players
Dota Underlords,8.,Australia,$650.00,1 Player
Dota Underlords,9.,Philippines,$521.80,4 Players
Dota Underlords,10.,United Kingdom,$515.80,2 Players
Dota Underlords,11.,Brazil,$450.00,1 Player
Dota Underlords,12.,Sweden,$416.59,2 Players
Dota Underlords,13.,Singapore,$317.14,4 Players
Dota Underlords,14.,Malaysia,$308.19,5 Players
Dota Underlords,15.,Turkmenistan,$220.40,1 Player
Dota Underlords,16.,Netherlands,$200.00,1 Player
Dota Underlords,17.,Turkey,$75.00,1 Player
Dota Underlords,18.,Portugal,$55.50,1 Player
Dota Underlords,19.,Indonesia,$44.37,2 Players
Dota Underlords,20.,France,$16.64,1 Player
Dota Underlords,21.,Nepal,$16.64,1 Player
Dota Underlords,22.,Kuwait,$11.09,1 Player
Farming Simulator 19,1.,Germany,"$486,336.50",85 Players
Farming Simulator 19,2.,Czech Republic,"$47,189.52",12 Players
Farming Simulator 19,3.,Switzerland,"$26,176.83",8 Players
Farming Simulator 19,4.,Austria,"$14,626.11",6 Players
Farming Simulator 19,5.,France,"$3,089.70",12 Players
Farming Simulator 19,6.,Russian Federation,"$2,807.91",3 Players
Farming Simulator 19,7.,Slovenia,"$1,519.83",1 Player
Grey Goo,1.,Netherlands,"$11,250.00",2 Players
Grey Goo,2.,United Kingdom,"$7,500.00",2 Players
Grey Goo,3.,United States,"$6,200.00",5 Players
Grey Goo,4.,Greece,"$2,200.00",1 Player
Grey Goo,5.,Ireland,"$2,200.00",1 Player
Grey Goo,6.,Sweden,"$1,800.00",1 Player
Grey Goo,7.,Poland,"$1,700.00",1 Player
Grey Goo,8.,Canada,"$1,200.00",1 Player
Grey Goo,9.,Finland,$900.00,1 Player
Grey Goo,10.,Belgium,$750.00,1 Player
Grey Goo,11.,Jordan,$500.00,1 Player
Grey Goo,12.,Hungary,$200.00,1 Player
Identity V,1.,China,"$938,423.40",50 Players
Identity V,2.,Japan,"$130,435.76",17 Players
Identity V,3.,Thailand,"$12,126.24",6 Players
Internet Chess Club,1.,Azerbaijan,"$3,000.00",1 Player
Internet Chess Club,2.,India,"$2,250.00",1 Player
Internet Chess Club,3.,Poland,"$1,750.00",1 Player
Internet Chess Club,4.,Uzbekistan,"$1,500.00",1 Player
Internet Chess Club,5.,United Arab Emirates,"$1,000.00",1 Player
Internet Chess Club,6.,Egypt,$500.00,1 Player
Lichess,1.,United States,"$762,811.11",87 Players
Lichess,2.,Norway,"$169,381.76",2 Players
Lichess,3.,Russian Federation,"$107,805.61",43 Players
Lichess,4.,Armenia,"$80,773.75",11 Players
Lichess,5.,"Iran, Islamic Republic of","$27,855.09",4 Players
Lichess,6.,France,"$24,200.00",3 Players
Lichess,7.,India,"$20,392.08",9 Players
Lichess,8.,Ukraine,"$13,410.00",6 Players
Lichess,9.,Viet Nam,"$8,645.00",2 Players
Lichess,10.,Peru,"$3,745.00",2 Players
Lichess,11.,Netherlands,"$3,475.00",5 Players
Lichess,12.,Azerbaijan,"$3,438.33",6 Players
Lichess,13.,Belarus,"$3,270.42",5 Players
Lichess,14.,Indonesia,"$2,272.43",106 Players
Lichess,15.,Switzerland,"$1,775.00",1 Player
Lichess,16.,Germany,"$1,160.00",4 Players
Lichess,17.,Uzbekistan,$930.00,5 Players
Lichess,18.,Finland,$870.00,2 Players
Lichess,19.,Turkey,$790.00,4 Players
Lichess,20.,Cuba,$550.00,1 Player
Lichess,21.,Italy,$500.21,2 Players
Lichess,22.,Qatar,$500.00,1 Player
Lichess,23.,Canada,$465.00,1 Player
Lichess,24.,Colombia,$350.00,2 Players
Lichess,25.,Israel,$305.42,5 Players
Lichess,26.,Hungary,$300.00,1 Player
Lichess,27.,Romania,$220.00,1 Player
Lichess,28.,Kazakhstan,$178.38,5 Players
Lichess,29.,Argentina,$150.00,2 Players
Lichess,30.,Greece,$140.00,2 Players
Lichess,31.,--UNDEFINED--,$126.92,4 Players
Lichess,32.,Egypt,$125.00,1 Player
Lichess,33.,Spain,$100.00,1 Player
Lichess,34.,Croatia,$90.00,1 Player
Lichess,35.,Czech Republic,$85.00,1 Player
Lichess,36.,Georgia,$50.00,2 Players
Lichess,37.,Paraguay,$50.00,1 Player
Lichess,38.,Bosnia and Herzegovina,$35.00,1 Player
Lichess,39.,Serbia,$35.00,1 Player
Lichess,40.,Saint Kitts and Nevis,$20.00,1 Player
Lichess,41.,Philippines,$3.40,1 Player
Loco Dojo Unleashed,1.,United States,$700.00,3 Players
Loco Dojo Unleashed,2.,Germany,$300.00,1 Player
Multigaming,1.,France,"$363,435.57",43 Players
Multigaming,2.,United States,"$200,000.00",2 Players
Multigaming,3.,Belgium,"$10,700.00",9 Players
Playchess.com,1.,Azerbaijan,"$13,050.42",17 Players
Playchess.com,2.,Georgia,"$10,207.31",16 Players
Playchess.com,3.,Russian Federation,"$3,037.05",10 Players
Playchess.com,4.,India,"$1,212.34",44 Players
Playchess.com,5.,Germany,$938.45,2 Players
Playchess.com,6.,Ukraine,$827.00,3 Players
Playchess.com,7.,United Kingdom,$680.37,2 Players
Playchess.com,8.,Romania,$445.76,1 Player
Playchess.com,9.,Uzbekistan,$340.61,2 Players
Playchess.com,10.,Peru,$295.04,3 Players
Playchess.com,11.,United States,$269.57,4 Players
Playchess.com,12.,Bulgaria,$234.61,1 Player
Playchess.com,13.,Belarus,$234.61,1 Player
Playchess.com,14.,Latvia,$234.61,1 Player
Playchess.com,15.,Sweden,$234.61,1 Player
Playchess.com,16.,Spain,$181.82,2 Players
Playchess.com,17.,Egypt,$146.63,1 Player
Playchess.com,18.,Croatia,$146.63,1 Player
Playchess.com,19.,North Macedonia,$58.65,1 Player
Playchess.com,20.,France,$35.19,1 Player
Playchess.com,21.,Argentina,$32.78,1 Player
Playchess.com,22.,Serbia,$22.52,1 Player
Pokémon GO,1.,United States,"$53,160.00",63 Players
Pokémon GO,2.,Brazil,"$19,600.00",20 Players
Pokémon GO,3.,Germany,"$18,980.00",14 Players
Pokémon GO,4.,Australia,"$14,800.00",12 Players
Pokémon GO,5.,United Kingdom,"$11,800.00",16 Players
Pokémon GO,6.,France,"$10,400.00",6 Players
Pokémon GO,7.,Netherlands,"$9,900.00",8 Players
Pokémon GO,8.,"Korea, Republic of","$9,750.00",2 Players
Pokémon GO,9.,Japan,"$7,500.00",4 Players
Pokémon GO,10.,Ireland,"$6,300.00",2 Players
Pokémon GO,11.,Canada,"$5,350.00",12 Players
Pokémon GO,12.,Mexico,"$4,900.00",6 Players
Pokémon GO,13.,Argentina,"$4,000.00",1 Player
Pokémon GO,14.,Chile,"$3,700.00",7 Players
Pokémon GO,15.,Poland,"$2,650.00",4 Players
Pokémon GO,16.,Denmark,"$2,600.00",1 Player
Pokémon GO,17.,Italy,"$2,450.00",5 Players
Pokémon GO,18.,Spain,"$2,250.00",2 Players
Pokémon GO,19.,Austria,"$1,500.00",2 Players
Pokémon GO,20.,Czech Republic,"$1,500.00",1 Player
Pokémon GO,21.,Greece,"$1,100.00",1 Player
Pokémon GO,22.,Sweden,"$1,000.00",1 Player
Pokémon GO,23.,Peru,$750.00,1 Player
Pokémon GO,24.,Belgium,$600.00,2 Players
Pokémon GO,25.,Portugal,$600.00,1 Player
Pokémon GO,26.,China,$500.00,1 Player
Pokémon GO,27.,Norway,$400.00,1 Player
Pokémon GO,28.,Malaysia,$250.00,1 Player
Pokémon GO,29.,New Zealand,$150.00,1 Player
Pokémon GO,30.,Israel,$50.00,1 Player
Pokémon VGC,1.,United States,"$203,250.00",116 Players
Pokémon VGC,2.,Japan,"$104,750.00",29 Players
Pokémon VGC,3.,Italy,"$68,000.00",33 Players
Pokémon VGC,4.,Australia,"$33,250.00",22 Players
Pokémon VGC,5.,Spain,"$33,250.00",9 Players
Pokémon VGC,6.,Germany,"$30,500.00",14 Players
Pokémon VGC,7.,Portugal,"$22,250.00",1 Player
Pokémon VGC,8.,United Kingdom,"$19,500.00",11 Players
Pokémon VGC,9.,Ecuador,"$16,250.00",2 Players
Pokémon VGC,10.,Peru,"$12,000.00",6 Players
Pokémon VGC,11.,Sweden,"$10,250.00",2 Players
Pokémon VGC,12.,China,"$7,750.00",4 Players
Pokémon VGC,13.,Argentina,"$7,500.00",2 Players
Pokémon VGC,14.,"Korea, Republic of","$6,500.00",3 Players
Pokémon VGC,15.,Singapore,"$6,000.00",4 Players
Pokémon VGC,16.,Brazil,"$5,250.00",1 Player
Pokémon VGC,17.,Finland,"$5,000.00",3 Players
Pokémon VGC,18.,France,"$4,750.00",4 Players
Pokémon VGC,19.,Mexico,"$4,000.00",6 Players
Pokémon VGC,20.,Switzerland,"$3,500.00",2 Players
Pokémon VGC,21.,El Salvador,"$3,500.00",1 Player
Pokémon VGC,22.,Thailand,"$2,750.00",2 Players
Pokémon VGC,23.,Chile,"$2,500.00",3 Players
Pokémon VGC,24.,Cuba,"$2,000.00",1 Player
Pokémon VGC,25.,Malaysia,"$1,750.00",3 Players
Pokémon VGC,26.,Norway,"$1,750.00",1 Player
Pokémon VGC,27.,Canada,"$1,500.00",3 Players
Pokémon VGC,28.,Czech Republic,"$1,500.00",1 Player
Pokémon VGC,29.,Hong Kong,"$1,500.00",1 Player
Pokémon VGC,30.,Netherlands,"$1,250.00",2 Players
Pokémon VGC,31.,New Zealand,"$1,000.00",1 Player
Pokémon VGC,32.,United Arab Emirates,$500.00,1 Player
Pokémon VGC,33.,Belgium,$500.00,1 Player
Pokémon VGC,34.,Denmark,$500.00,1 Player
Pokémon VGC,35.,Indonesia,$500.00,1 Player
Pokémon VGC,36.,Ireland,$500.00,1 Player
Pokémon VGC,37.,"Taiwan, Republic of China",$500.00,1 Player
Pokémon VGC,38.,Poland,$250.00,1 Player
Pokémon VGC,39.,Puerto Rico,$102.00,3 Players
Prophecy,1.,United States,"$10,400.00",24 Players
Prophecy,2.,Russian Federation,"$2,000.00",1 Player
Prophecy,3.,United Kingdom,$600.00,2 Players
Rise of Nations Rise of Legends,1.,"Korea, Republic of","$40,000.00",1 Player
Rise of Nations Rise of Legends,2.,United States,"$14,100.00",4 Players
Rise of Nations Rise of Legends,3.,Serbia,"$12,000.00",1 Player
Rise of Nations Rise of Legends,4.,Netherlands,"$2,000.00",1 Player
Rise of Nations Rise of Legends,5.,Canada,"$1,500.00",1 Player
Sea of Thieves,1.,United States,"$56,550.00",40 Players
Sea of Thieves,2.,United Kingdom,"$14,150.00",5 Players
Sea of Thieves,3.,France,"$8,600.00",8 Players
Sea of Thieves,4.,Australia,"$5,850.00",3 Players
Sea of Thieves,5.,Netherlands,"$4,900.00",1 Player
Sea of Thieves,6.,Germany,"$3,400.00",4 Players
Sea of Thieves,7.,Canada,"$2,900.00",1 Player
Sea of Thieves,8.,Poland,"$2,200.00",4 Players
Sea of Thieves,9.,Norway,"$1,450.00",1 Player
Star Wars Squadrons,1.,United States,$320.00,4 Players
StarCraft II,1.,"Korea, Republic of","$23,493,898.92",648 Players
StarCraft II,2.,China,"$1,802,163.65",278 Players
StarCraft II,3.,United States,"$1,458,803.81",323 Players
StarCraft II,4.,Finland,"$1,442,035.80",50 Players
StarCraft II,5.,France,"$1,310,083.30",111 Players
StarCraft II,6.,Germany,"$1,277,814.55",121 Players
StarCraft II,7.,Poland,"$1,207,782.29",81 Players
StarCraft II,8.,Canada,"$974,422.66",124 Players
StarCraft II,9.,Italy,"$773,106.31",21 Players
StarCraft II,10.,Sweden,"$731,913.55",65 Players
StarCraft II,11.,Mexico,"$620,968.46",19 Players
StarCraft II,12.,"Taiwan, Republic of China","$616,491.70",75 Players
StarCraft II,13.,Netherlands,"$463,428.37",49 Players
StarCraft II,14.,Norway,"$458,693.69",58 Players
StarCraft II,15.,Ukraine,"$405,088.10",38 Players
StarCraft II,16.,Russian Federation,"$373,577.17",101 Players
StarCraft II,17.,Australia,"$333,374.19",59 Players
StarCraft II,18.,Brazil,"$255,710.24",33 Players
StarCraft II,19.,Denmark,"$202,821.70",34 Players
StarCraft II,20.,Spain,"$201,454.36",37 Players
StarCraft II,21.,United Kingdom,"$150,204.76",59 Players
StarCraft II,22.,Peru,"$56,744.96",19 Players
StarCraft II,23.,Chile,"$54,740.30",14 Players
StarCraft II,24.,New Zealand,"$52,857.09",15 Players
StarCraft II,25.,Kazakhstan,"$40,111.25",10 Players
StarCraft II,26.,Viet Nam,"$36,350.93",8 Players
StarCraft II,27.,Singapore,"$35,817.09",42 Players
StarCraft II,28.,Philippines,"$35,789.90",12 Players
StarCraft II,29.,Hong Kong,"$27,695.48",5 Players
StarCraft II,30.,Austria,"$25,966.80",8 Players
StarCraft II,31.,Romania,"$25,618.68",7 Players
StarCraft II,32.,Croatia,"$23,549.35",9 Players
StarCraft II,33.,Serbia,"$18,939.83",1 Player
StarCraft II,34.,Belgium,"$17,496.66",15 Players
StarCraft II,35.,Switzerland,"$17,031.78",15 Players
StarCraft II,36.,Slovenia,"$16,476.88",1 Player
StarCraft II,37.,Japan,"$15,542.34",6 Players
StarCraft II,38.,India,"$14,748.17",1 Player
StarCraft II,39.,Colombia,"$14,593.50",3 Players
StarCraft II,40.,Malaysia,"$14,166.93",28 Players
StarCraft II,41.,South Africa,"$13,474.95",15 Players
StarCraft II,42.,Belarus,"$12,876.37",4 Players
StarCraft II,43.,Thailand,"$11,366.68",17 Players
StarCraft II,44.,Venezuela,"$10,371.42",5 Players
StarCraft II,45.,Lithuania,"$8,847.11",8 Players
StarCraft II,46.,Argentina,"$6,271.40",16 Players
StarCraft II,47.,Czech Republic,"$5,856.82",19 Players
StarCraft II,48.,Turkey,"$4,894.75",2 Players
StarCraft II,49.,Mongolia,"$4,887.50",1 Player
StarCraft II,50.,Portugal,"$4,611.73",4 Players
StarCraft II,51.,Bulgaria,"$4,429.81",11 Players
StarCraft II,52.,Slovakia,"$3,638.69",5 Players
StarCraft II,53.,Israel,"$3,275.89",5 Players
StarCraft II,54.,Ireland,"$2,772.34",5 Players
StarCraft II,55.,Bolivia,"$2,600.00",3 Players
StarCraft II,56.,Indonesia,"$2,480.00",8 Players
StarCraft II,57.,Myanmar,"$1,425.00",7 Players
StarCraft II,58.,Brunei Darussalam,"$1,350.00",4 Players
StarCraft II,59.,Lao People's Democratic Republic,"$1,350.00",6 Players
StarCraft II,60.,Estonia,"$1,223.89",3 Players
StarCraft II,61.,Saudi Arabia,"$1,198.60",1 Player
StarCraft II,62.,Syrian Arab Republic,"$1,198.60",1 Player
StarCraft II,63.,Panama,"$1,000.00",2 Players
StarCraft II,64.,Costa Rica,$637.00,2 Players
StarCraft II,65.,Hungary,$461.80,5 Players
StarCraft II,66.,United Arab Emirates,$400.00,1 Player
StarCraft II,67.,Greece,$384.44,2 Players
StarCraft II,68.,"Iran, Islamic Republic of",$333.90,2 Players
StarCraft II,69.,Luxembourg,$173.51,1 Player
StarCraft II,70.,Albania,$106.67,1 Player
StarCraft II,71.,Uruguay,$50.00,1 Player
StarCraft II,72.,"Moldova, Republic of",$7.50,1 Player
StarCraft Brood War,1.,"Korea, Republic of","$6,793,893.04",530 Players
StarCraft Brood War,2.,China,"$216,028.70",57 Players
StarCraft Brood War,3.,United States,"$92,409.14",36 Players
StarCraft Brood War,4.,Canada,"$88,004.77",23 Players
StarCraft Brood War,5.,Russian Federation,"$82,081.97",70 Players
StarCraft Brood War,6.,Germany,"$55,218.94",21 Players
StarCraft Brood War,7.,Poland,"$29,568.45",33 Players
StarCraft Brood War,8.,Ukraine,"$20,745.11",13 Players
StarCraft Brood War,9.,France,"$19,590.85",5 Players
StarCraft Brood War,10.,Sweden,"$18,934.61",20 Players
StarCraft Brood War,11.,Netherlands,"$11,974.43",5 Players
StarCraft Brood War,12.,Norway,"$11,428.65",4 Players
StarCraft Brood War,13.,Australia,"$6,280.00",1 Player
StarCraft Brood War,14.,Bulgaria,"$5,875.25",6 Players
StarCraft Brood War,15.,Hungary,"$5,456.40",4 Players
StarCraft Brood War,16.,Peru,"$5,221.17",8 Players
StarCraft Brood War,17.,Spain,"$5,096.17",3 Players
StarCraft Brood War,18.,Kazakhstan,"$5,095.00",2 Players
StarCraft Brood War,19.,Brazil,"$3,907.56",3 Players
StarCraft Brood War,20.,"Taiwan, Republic of China","$3,217.12",1 Player
StarCraft Brood War,21.,Czech Republic,"$1,598.71",3 Players
StarCraft Brood War,22.,Mexico,"$1,350.00",3 Players
StarCraft Brood War,23.,Chile,"$1,282.30",5 Players
StarCraft Brood War,24.,Slovakia,$951.76,2 Players
StarCraft Brood War,25.,Argentina,$650.00,2 Players
StarCraft Brood War,26.,Croatia,$525.00,1 Player
StarCraft Brood War,27.,Uruguay,$500.00,1 Player
StarCraft Brood War,28.,United Kingdom,$406.94,4 Players
StarCraft Brood War,29.,Colombia,$300.00,1 Player
StarCraft Brood War,30.,Finland,$165.00,2 Players
StarCraft Brood War,31.,Italy,$160.00,2 Players
StarCraft Brood War,32.,Belarus,$151.51,1 Player
StarCraft Brood War,33.,Lithuania,$133.33,1 Player
StarCraft Brood War,34.,Japan,$69.43,1 Player
StarCraft Brood War,35.,Romania,$10.97,1 Player
StarCraft Remastered,1.,"Korea, Republic of","$2,324,674.63",277 Players
StarCraft Remastered,2.,China,"$226,561.50",87 Players
StarCraft Remastered,3.,Poland,"$46,733.46",17 Players
StarCraft Remastered,4.,Russian Federation,"$42,170.24",12 Players
StarCraft Remastered,5.,Peru,"$26,340.65",8 Players
StarCraft Remastered,6.,United States,"$23,116.40",21 Players
StarCraft Remastered,7.,Canada,"$11,338.02",6 Players
StarCraft Remastered,8.,Sweden,"$8,733.65",5 Players
StarCraft Remastered,9.,United Kingdom,"$7,777.58",1 Player
StarCraft Remastered,10.,Spain,"$4,210.48",2 Players
StarCraft Remastered,11.,Chile,"$3,936.00",4 Players
StarCraft Remastered,12.,Hungary,"$3,351.12",2 Players
StarCraft Remastered,13.,Italy,"$2,000.00",2 Players
StarCraft Remastered,14.,Denmark,$450.00,1 Player
StarCraft Remastered,15.,Czech Republic,$287.11,8 Players
StarCraft Remastered,16.,North Macedonia,$190.00,1 Player
StarCraft Remastered,17.,Norway,$125.00,2 Players
StarCraft Remastered,18.,Kazakhstan,$110.00,1 Player
StarCraft Remastered,19.,Bolivia,$65.00,1 Player
StarCraft Remastered,20.,Germany,$50.00,1 Player
StarCraft Remastered,21.,Croatia,$30.00,1 Player
StarCraft Remastered,22.,Finland,$25.00,1 Player
StarCraft Remastered,23.,France,$25.00,1 Player
StarCraft Remastered,24.,Argentina,$0.39,1 Player
StarCraft Remastered,25.,Japan,$0.24,1 Player
StarCraft Remastered,26.,Brazil,$0.12,1 Player
StarCraft Remastered,27.,Greece,$0.12,1 Player
StarCraft Remastered,28.,Hong Kong,$0.08,1 Player
StarCraft Remastered,29.,Ukraine,$0.08,1 Player
Summoners War Sky Arena,1.,China,"$231,000.00",4 Players
Summoners War Sky Arena,2.,Hong Kong,"$111,000.00",3 Players
Summoners War Sky Arena,3.,Australia,"$101,000.00",2 Players
Summoners War Sky Arena,4.,"Korea, Republic of","$62,000.00",5 Players
Summoners War Sky Arena,5.,United States,"$37,000.00",5 Players
Summoners War Sky Arena,6.,Netherlands,"$30,000.00",1 Player
Summoners War Sky Arena,7.,"Taiwan, Republic of China","$25,000.00",2 Players
Summoners War Sky Arena,8.,Germany,"$11,000.00",2 Players
Summoners War Sky Arena,9.,Canada,"$10,000.00",1 Player
Summoners War Sky Arena,10.,Finland,"$10,000.00",1 Player
Summoners War Sky Arena,11.,France,"$10,000.00",1 Player
Summoners War Sky Arena,12.,United Kingdom,"$10,000.00",1 Player
Summoners War Sky Arena,13.,Japan,"$2,000.00",2 Players
Summoners War Sky Arena,14.,Russian Federation,"$1,000.00",1 Player
Summoners War Sky Arena,15.,Thailand,"$1,000.00",1 Player
Super Mario Party,1.,Canada,$220.00,4 Players
Teamfight Tactics,1.,China,"$2,025,769.50",61 Players
Teamfight Tactics,2.,United States,"$598,800.00",75 Players
Teamfight Tactics,3.,France,"$288,440.48",56 Players
Teamfight Tactics,4.,"Korea, Republic of","$284,607.60",22 Players
Teamfight Tactics,5.,Brazil,"$201,488.66",47 Players
Teamfight Tactics,6.,Japan,"$158,000.00",16 Players
Teamfight Tactics,7.,Argentina,"$107,175.00",15 Players
Teamfight Tactics,8.,Germany,"$105,214.15",40 Players
Teamfight Tactics,9.,Australia,"$99,586.64",17 Players
Teamfight Tactics,10.,Poland,"$78,536.78",30 Players
Teamfight Tactics,11.,Turkey,"$72,724.61",28 Players
Teamfight Tactics,12.,Canada,"$65,175.00",12 Players
Teamfight Tactics,13.,Viet Nam,"$38,675.00",3 Players
Teamfight Tactics,14.,Russian Federation,"$38,259.82",14 Players
Teamfight Tactics,15.,Denmark,"$30,709.88",4 Players
Teamfight Tactics,16.,United Kingdom,"$24,266.62",9 Players
Teamfight Tactics,17.,Spain,"$23,178.32",22 Players
Teamfight Tactics,18.,Colombia,"$20,000.00",2 Players
Teamfight Tactics,19.,Czech Republic,"$17,791.09",5 Players
